/var/spool/slurmd/job2511452/slurm_script: line 10: /home/bhagavan/CS433/pinns/bin/activate: No such file or directory
Python binary: /usr/bin/python
Python version: Python 3.9.10

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".


Lmod is automatically replacing "intel/2021.6.0" with "nvhpc/23.3-mpi".

wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: sathvikbhagavan (sathvikbhagavan-epfl). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.7
wandb: Run data is saved locally in /home/bhagavan/CS-433/new/SteadyStateSplinePINNs/src/wandb/run-20250110_154822-k63ewncq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run vague-voice-34
wandb: ⭐️ View project at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11
wandb: 🚀 View run at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11/runs/k63ewncq
Using device: cuda
Number of parameters in the model is: 1358120
Number of Outlet surface points: 10000, volume points: 96564, surface points: 195842
1/100
Number of Outlet surface points: 10000, volume points: 96463, surface points: 195807
Validation Divergence Loss: 0.1547413676293357, Validation X Momentum Loss: 577.3481508762504, Validation Y Momentum Loss: 583.2481477829255, Validation Z Momentum Loss: 716.4536874341412, Validation Outlet Boundary Loss: 0.006899809340779936, Validation Other Boundary Loss: 0.17161950899185285, Validation Heat Loss: 0.011371845640911968, Validation Surface Temperature Boundary Loss: 0.10763548752416571, Validation Total Loss: 1877.502254112444
Divergence Loss: 1.8515815177337662, X Momentum Loss: 0.009446894603536718, Y Momentum Loss: 0.03287380437658329, Z Momentum Loss: 0.03975416091498425, Inlet Boundary Loss: 55.2543752462104, Outlet Boundary Loss: 4.922904627090364e-06, Other Boundary Loss: 3.7177182819285877, Heat Loss: 0.07275930254387009 Inlet Temperature Boundary Loss: 0.03299852594411738 Surface Temperature Boundary Loss: 0.0001382442437023576 Total Loss: 55.83872943669228
98/100
Number of Outlet surface points: 10000, volume points: 96561, surface points: 195961
Validation Divergence Loss: 2.319459836257471, Validation X Momentum Loss: 0.02088460430532143, Validation Y Momentum Loss: 0.026312586980680147, Validation Z Momentum Loss: 0.04048104957119881, Validation Outlet Boundary Loss: 4.910341589140708e-06, Validation Other Boundary Loss: 3.422483905074668, Validation Heat Loss: 1.089956522486514, Validation Surface Temperature Boundary Loss: 0.00018788186627291607, Validation Total Loss: 6.919771296883715
Divergence Loss: 2.0257181414220837, X Momentum Loss: 0.01399960914418043, Y Momentum Loss: 0.040569477781785816, Z Momentum Loss: 0.03435595835780627, Inlet Boundary Loss: 55.2543752462104, Outlet Boundary Loss: 4.905402775719379e-06, Other Boundary Loss: 6.25829092204952, Heat Loss: 0.07423695313706699 Inlet Temperature Boundary Loss: 0.03299852594411738 Surface Temperature Boundary Loss: 0.00013023197623497176 Total Loss: 56.11512257574033
Divergence Loss: 2.041402143021798, X Momentum Loss: 0.012058653960874131, Y Momentum Loss: 0.044120986780491596, Z Momentum Loss: 0.030662950402721663, Inlet Boundary Loss: 55.264846803505115, Outlet Boundary Loss: 4.7154583452115575e-06, Other Boundary Loss: 6.189165310954751, Heat Loss: 0.07757609513288669 Inlet Temperature Boundary Loss: 0.035558493983322476 Surface Temperature Boundary Loss: 0.00013445049951282874 Total Loss: 56.11888897753893
Divergence Loss: 2.031730947977223, X Momentum Loss: 0.012488229152032022, Y Momentum Loss: 0.04130390087255293, Z Momentum Loss: 0.03216282042207851, Inlet Boundary Loss: 55.255196053994965, Outlet Boundary Loss: 4.8263120345609595e-06, Other Boundary Loss: 6.230537456309309, Heat Loss: 0.07532337644305413 Inlet Temperature Boundary Loss: 0.03387666890898523 Surface Temperature Boundary Loss: 0.00013172903704988182 Total Loss: 56.112310011908576
Divergence Loss: 2.0334536156644423, X Momentum Loss: 0.011932680036759222, Y Momentum Loss: 0.03922130401008663, Z Momentum Loss: 0.029766619003912097, Inlet Boundary Loss: 55.25293185886044, Outlet Boundary Loss: 4.8231132333182265e-06, Other Boundary Loss: 6.220352011113509, Heat Loss: 0.07385756095436968 Inlet Temperature Boundary Loss: 0.034107457790425025 Surface Temperature Boundary Loss: 0.00013150996510904328 Total Loss: 56.10807238802731
Divergence Loss: 2.043570090683761, X Momentum Loss: 0.01199922070370798, Y Momentum Loss: 0.03620365531520616, Z Momentum Loss: 0.031321528096180454, Inlet Boundary Loss: 55.251154738296044, Outlet Boundary Loss: 4.746331241089498e-06, Other Boundary Loss: 6.156443539842539, Heat Loss: 0.07213608457405951 Inlet Temperature Boundary Loss: 0.03678309299850314 Surface Temperature Boundary Loss: 0.00013674451998351111 Total Loss: 56.10093697730388
Divergence Loss: 2.050534565852768, X Momentum Loss: 0.012017396951215347, Y Momentum Loss: 0.03476946917410444, Z Momentum Loss: 0.031934044831402594, Inlet Boundary Loss: 55.24920780179594, Outlet Boundary Loss: 4.720262392495201e-06, Other Boundary Loss: 6.137564146613942, Heat Loss: 0.0733537028624776 Inlet Temperature Boundary Loss: 0.037629115717273655 Surface Temperature Boundary Loss: 0.00013786507507793552 Total Loss: 56.097942040353665
Divergence Loss: 2.052918838504738, X Momentum Loss: 0.012229718872853278, Y Momentum Loss: 0.034625642202084576, Z Momentum Loss: 0.03222261265595223, Inlet Boundary Loss: 55.24734057510756, Outlet Boundary Loss: 4.694206934999702e-06, Other Boundary Loss: 6.127540234140885, Heat Loss: 0.07302794184976805 Inlet Temperature Boundary Loss: 0.038183882246255164 Surface Temperature Boundary Loss: 0.00013898501661894268 Total Loss: 56.09556166357769
Divergence Loss: 2.059927611712505, X Momentum Loss: 0.012974529469322928, Y Momentum Loss: 0.03440681637445873, Z Momentum Loss: 0.03326809970529398, Inlet Boundary Loss: 55.24273559873815, Outlet Boundary Loss: 4.635428784980454e-06, Other Boundary Loss: 6.105798967261139, Heat Loss: 0.07256199359861845 Inlet Temperature Boundary Loss: 0.04021559625930458 Surface Temperature Boundary Loss: 0.00014262817325382362 Total Loss: 56.090471128414734
Divergence Loss: 2.068370407895984, X Momentum Loss: 0.013757370304741966, Y Momentum Loss: 0.03544662466119889, Z Momentum Loss: 0.03455834415405869, Inlet Boundary Loss: 55.24186897973868, Outlet Boundary Loss: 4.567417148113111e-06, Other Boundary Loss: 6.070465151312418, Heat Loss: 0.07385189072145386 Inlet Temperature Boundary Loss: 0.04224196881244169 Surface Temperature Boundary Loss: 0.00014474377713110542 Total Loss: 56.08826498931803
Divergence Loss: 2.074022181465634, X Momentum Loss: 0.014146220516491231, Y Momentum Loss: 0.035822092823995594, Z Momentum Loss: 0.03469626744799498, Inlet Boundary Loss: 55.23911355722891, Outlet Boundary Loss: 4.534625941778624e-06, Other Boundary Loss: 6.0541517754978695, Heat Loss: 0.07378624823317836 Inlet Temperature Boundary Loss: 0.043569801811930715 Surface Temperature Boundary Loss: 0.0001470218814339288 Total Loss: 56.08501208981749
Divergence Loss: 2.0764034675073963, X Momentum Loss: 0.013565183141683484, Y Momentum Loss: 0.03557837507265619, Z Momentum Loss: 0.03456649319621468, Inlet Boundary Loss: 55.23604228021114, Outlet Boundary Loss: 4.535563069857868e-06, Other Boundary Loss: 6.047289961449408, Heat Loss: 0.07341569984066179 Inlet Temperature Boundary Loss: 0.04435195958165829 Surface Temperature Boundary Loss: 0.00014796775431242477 Total Loss: 56.08091648032824
Divergence Loss: 2.083182148685347, X Momentum Loss: 0.013782289619433424, Y Momentum Loss: 0.036215541776359675, Z Momentum Loss: 0.03563582367409893, Inlet Boundary Loss: 55.23529282462915, Outlet Boundary Loss: 4.4905271438671774e-06, Other Boundary Loss: 6.012074070384562, Heat Loss: 0.07449927193820258 Inlet Temperature Boundary Loss: 0.04637517356059407 Surface Temperature Boundary Loss: 0.00015224706438974193 Total Loss: 56.078026013367605
Divergence Loss: 2.0835184100326853, X Momentum Loss: 0.013039436098906752, Y Momentum Loss: 0.0371137096075178, Z Momentum Loss: 0.035965369119898914, Inlet Boundary Loss: 55.23398782705171, Outlet Boundary Loss: 4.475000503173713e-06, Other Boundary Loss: 5.993351313336519, Heat Loss: 0.07524364503317134 Inlet Temperature Boundary Loss: 0.04645102393522999 Surface Temperature Boundary Loss: 0.00015423562130037973 Total Loss: 56.074346293378476
Divergence Loss: 2.084675779423021, X Momentum Loss: 0.012829036163162236, Y Momentum Loss: 0.03813533721728925, Z Momentum Loss: 0.037357940850739665, Inlet Boundary Loss: 55.232351809053895, Outlet Boundary Loss: 4.44027435933063e-06, Other Boundary Loss: 5.969361112749042, Heat Loss: 0.07610238366563214 Inlet Temperature Boundary Loss: 0.047059668101945784 Surface Temperature Boundary Loss: 0.0001584318709370797 Total Loss: 56.070608943316195
Divergence Loss: 2.0824018257522936, X Momentum Loss: 0.012339433075324598, Y Momentum Loss: 0.03857205099834631, Z Momentum Loss: 0.03779110575907208, Inlet Boundary Loss: 55.23037822097563, Outlet Boundary Loss: 4.418056402965621e-06, Other Boundary Loss: 5.951329622473047, Heat Loss: 0.0758777573736868 Inlet Temperature Boundary Loss: 0.04675913348613283 Surface Temperature Boundary Loss: 0.00016246683193790306 Total Loss: 56.06615371227279
Divergence Loss: 2.0830409221442427, X Momentum Loss: 0.01215479753908727, Y Momentum Loss: 0.03996665107723392, Z Momentum Loss: 0.042366489437623646, Inlet Boundary Loss: 55.22882753749162, Outlet Boundary Loss: 4.359614425129612e-06, Other Boundary Loss: 5.906014226738025, Heat Loss: 0.07888262492502862 Inlet Temperature Boundary Loss: 0.04779932624801425 Surface Temperature Boundary Loss: 0.00017077859805822017 Total Loss: 56.060960573647215
Divergence Loss: 2.0818938271990026, X Momentum Loss: 0.011642932553752207, Y Momentum Loss: 0.038229373987180855, Z Momentum Loss: 0.04383986161776061, Inlet Boundary Loss: 55.22613210944141, Outlet Boundary Loss: 4.368311433564735e-06, Other Boundary Loss: 5.894469403641619, Heat Loss: 0.07853897433178757 Inlet Temperature Boundary Loss: 0.04573695866849401 Surface Temperature Boundary Loss: 0.00017345570417799948 Total Loss: 56.056219774475075
Divergence Loss: 2.0835426625145343, X Momentum Loss: 0.011241984360154725, Y Momentum Loss: 0.03769542128431285, Z Momentum Loss: 0.04486659820810671, Inlet Boundary Loss: 55.223019205364075, Outlet Boundary Loss: 4.361458041288196e-06, Other Boundary Loss: 5.887744088355127, Heat Loss: 0.07975745258471692 Inlet Temperature Boundary Loss: 0.04480175090973387 Surface Temperature Boundary Loss: 0.00017351051204151735 Total Loss: 56.05227593376773
Divergence Loss: 2.087673355974903, X Momentum Loss: 0.010918885988313266, Y Momentum Loss: 0.03779036267391204, Z Momentum Loss: 0.04565682754637609, Inlet Boundary Loss: 55.22147699977288, Outlet Boundary Loss: 4.333180485199459e-06, Other Boundary Loss: 5.868288351557944, Heat Loss: 0.08286695587756067 Inlet Temperature Boundary Loss: 0.04265367086368066 Surface Temperature Boundary Loss: 0.0001738276757512468 Total Loss: 56.04906309920443
Divergence Loss: 2.0871851299912696, X Momentum Loss: 0.010594110396265174, Y Momentum Loss: 0.03640206728475531, Z Momentum Loss: 0.04504597236974691, Inlet Boundary Loss: 55.21899744903102, Outlet Boundary Loss: 4.336996032744576e-06, Other Boundary Loss: 5.866798165024909, Heat Loss: 0.08329541329231833 Inlet Temperature Boundary Loss: 0.03991466590019927 Surface Temperature Boundary Loss: 0.00017103941313721286 Total Loss: 56.04562717392635
Divergence Loss: 2.0964225236524077, X Momentum Loss: 0.010644583466641624, Y Momentum Loss: 0.035217536709698107, Z Momentum Loss: 0.04531375249855372, Inlet Boundary Loss: 55.21559146907678, Outlet Boundary Loss: 4.283363617236935e-06, Other Boundary Loss: 5.827667963149276, Heat Loss: 0.08816789536583872 Inlet Temperature Boundary Loss: 0.037718124270905644 Surface Temperature Boundary Loss: 0.00017713012465287294 Total Loss: 56.0394643905691
Divergence Loss: 2.0958649408610004, X Momentum Loss: 0.010478920801700858, Y Momentum Loss: 0.03278712857367648, Z Momentum Loss: 0.04235871258659742, Inlet Boundary Loss: 55.211615676375466, Outlet Boundary Loss: 4.282780295556554e-06, Other Boundary Loss: 5.824268672458297, Heat Loss: 0.08876655521712797 Inlet Temperature Boundary Loss: 0.036032805871431525 Surface Temperature Boundary Loss: 0.0001800676429369771 Total Loss: 56.03428297465494
99/100
Number of Outlet surface points: 10000, volume points: 96557, surface points: 195804
Validation Divergence Loss: 2.3778899127231328, Validation X Momentum Loss: 0.01486921483550938, Validation Y Momentum Loss: 0.0486837726303091, Validation Z Momentum Loss: 0.08016569500694286, Validation Outlet Boundary Loss: 4.27444886555934e-06, Validation Other Boundary Loss: 3.457868580846221, Validation Heat Loss: 8.01647738390941, Validation Surface Temperature Boundary Loss: 0.0002231078370492993, Validation Total Loss: 13.99618194223744
Divergence Loss: 2.349676685181859, X Momentum Loss: 0.020791343153313394, Y Momentum Loss: 0.03707239194937791, Z Momentum Loss: 0.0580813013125221, Inlet Boundary Loss: 55.211615676375466, Outlet Boundary Loss: 4.27060087449891e-06, Other Boundary Loss: 4.055078562004224, Heat Loss: 0.5398309330642497 Inlet Temperature Boundary Loss: 0.036032805871431525 Surface Temperature Boundary Loss: 0.0001759765031140896 Total Loss: 55.94016069103035
Divergence Loss: 2.4287588514160916, X Momentum Loss: 0.07473514448687518, Y Momentum Loss: 0.0570016349943027, Z Momentum Loss: 0.06330528929625448, Inlet Boundary Loss: 55.73017103925041, Outlet Boundary Loss: 4.67360163617859e-06, Other Boundary Loss: 4.0598110044056375, Heat Loss: 0.3852866427991121 Inlet Temperature Boundary Loss: 0.11465873806732535 Surface Temperature Boundary Loss: 0.00023391146488009636 Total Loss: 56.5160227786602
Divergence Loss: 2.3508048688231606, X Momentum Loss: 0.01658804068211855, Y Momentum Loss: 0.033915317791902946, Z Momentum Loss: 0.053665827493875724, Inlet Boundary Loss: 55.21435196571305, Outlet Boundary Loss: 4.2949331848239405e-06, Other Boundary Loss: 4.055169001775288, Heat Loss: 0.5202350050696194 Inlet Temperature Boundary Loss: 0.035233940794976076 Surface Temperature Boundary Loss: 0.00017179821779975853 Total Loss: 55.93601463028118
Divergence Loss: 2.3493930636669753, X Momentum Loss: 0.01675369435689162, Y Momentum Loss: 0.03450832086567818, Z Momentum Loss: 0.05167076090670413, Inlet Boundary Loss: 55.20960524496518, Outlet Boundary Loss: 4.276408559761355e-06, Other Boundary Loss: 4.054253768078233, Heat Loss: 0.5069926595479886 Inlet Temperature Boundary Loss: 0.03636993219821351 Surface Temperature Boundary Loss: 0.00017376728704574852 Total Loss: 55.929851984776356
Divergence Loss: 2.3338871144799467, X Momentum Loss: 0.015172747517559083, Y Momentum Loss: 0.03743024997640446, Z Momentum Loss: 0.04820251253133381, Inlet Boundary Loss: 55.20509170948077, Outlet Boundary Loss: 4.251337206761173e-06, Other Boundary Loss: 4.040207930316211, Heat Loss: 0.4768462364426203 Inlet Temperature Boundary Loss: 0.039780404016667874 Surface Temperature Boundary Loss: 0.00017708530788705757 Total Loss: 55.91807741221626
Divergence Loss: 2.3310455624101465, X Momentum Loss: 0.014030071296817877, Y Momentum Loss: 0.03685964445597341, Z Momentum Loss: 0.044170571384416595, Inlet Boundary Loss: 55.20254840546831, Outlet Boundary Loss: 4.222426694199582e-06, Other Boundary Loss: 4.032147612890019, Heat Loss: 0.45605714268149633 Inlet Temperature Boundary Loss: 0.04052509162898268 Surface Temperature Boundary Loss: 0.0001804057972794583 Total Loss: 55.910839867350184
Divergence Loss: 2.320429901555058, X Momentum Loss: 0.01186998128790378, Y Momentum Loss: 0.03698166724291577, Z Momentum Loss: 0.04002879023344487, Inlet Boundary Loss: 55.20310153523201, Outlet Boundary Loss: 4.284793411617985e-06, Other Boundary Loss: 3.9925087151191665, Heat Loss: 0.42794335484545626 Inlet Temperature Boundary Loss: 0.03768572327354378 Surface Temperature Boundary Loss: 0.000177515217342093 Total Loss: 55.90070727544355
Divergence Loss: 2.316420269544102, X Momentum Loss: 0.012453533530023446, Y Momentum Loss: 0.03744804769223514, Z Momentum Loss: 0.0391996972929911, Inlet Boundary Loss: 55.20503716762369, Outlet Boundary Loss: 4.250814845875199e-06, Other Boundary Loss: 3.9591670822732987, Heat Loss: 0.40510260928269787 Inlet Temperature Boundary Loss: 0.036995536744868565 Surface Temperature Boundary Loss: 0.00018211213926380747 Total Loss: 55.897106562657484
Divergence Loss: 2.3198306737298635, X Momentum Loss: 0.011494122397831747, Y Momentum Loss: 0.03447899852375108, Z Momentum Loss: 0.035772625024090635, Inlet Boundary Loss: 55.199166374730645, Outlet Boundary Loss: 4.284857512737975e-06, Other Boundary Loss: 3.9641740036067974, Heat Loss: 0.40748119469260435 Inlet Temperature Boundary Loss: 0.03631399833706466 Surface Temperature Boundary Loss: 0.00017874371967678744 Total Loss: 55.89064481872533
Divergence Loss: 2.3227117693151538, X Momentum Loss: 0.011382969518811355, Y Momentum Loss: 0.0328488067741536, Z Momentum Loss: 0.034489814022132186, Inlet Boundary Loss: 55.19637377565258, Outlet Boundary Loss: 4.277256046005176e-06, Other Boundary Loss: 3.9592327335049258, Heat Loss: 0.40611524349953343 Inlet Temperature Boundary Loss: 0.03536938596667216 Surface Temperature Boundary Loss: 0.00017987695162292286 Total Loss: 55.88701382515687
Divergence Loss: 2.324274259381734, X Momentum Loss: 0.011394857798426118, Y Momentum Loss: 0.03250180379126176, Z Momentum Loss: 0.03305503077803631, Inlet Boundary Loss: 55.19410122048366, Outlet Boundary Loss: 4.247929016800049e-06, Other Boundary Loss: 3.9509017454366044, Heat Loss: 0.3962894219894095 Inlet Temperature Boundary Loss: 0.03494713223316467 Surface Temperature Boundary Loss: 0.0001830465033557183 Total Loss: 55.88287648893937
Divergence Loss: 2.325015286246183, X Momentum Loss: 0.01116170583518728, Y Momentum Loss: 0.032138867373487076, Z Momentum Loss: 0.031908000727384006, Inlet Boundary Loss: 55.19164611528661, Outlet Boundary Loss: 4.244590046123916e-06, Other Boundary Loss: 3.9408700545252655, Heat Loss: 0.38027628651815076 Inlet Temperature Boundary Loss: 0.03507052308023153 Surface Temperature Boundary Loss: 0.00018523837460882346 Total Loss: 55.87752138580248
Divergence Loss: 2.333508367359406, X Momentum Loss: 0.011386277246376749, Y Momentum Loss: 0.03362684397420653, Z Momentum Loss: 0.03685803660191833, Inlet Boundary Loss: 55.190753675689415, Outlet Boundary Loss: 4.182908580477039e-06, Other Boundary Loss: 3.9164098560953224, Heat Loss: 0.33558796770396104 Inlet Temperature Boundary Loss: 0.03840778495215041 Surface Temperature Boundary Loss: 0.00019009340357624543 Total Loss: 55.871770350298924
Divergence Loss: 2.332410441003014, X Momentum Loss: 0.01065135300181673, Y Momentum Loss: 0.033523022020196525, Z Momentum Loss: 0.03604105863863002, Inlet Boundary Loss: 55.18618466754913, Outlet Boundary Loss: 4.199421145387761e-06, Other Boundary Loss: 3.920825901898624, Heat Loss: 0.32263625896357584 Inlet Temperature Boundary Loss: 0.04015900949269022 Surface Temperature Boundary Loss: 0.00018755463510679809 Total Loss: 55.86558356432983
Divergence Loss: 2.3309259038241823, X Momentum Loss: 0.010432135283156544, Y Momentum Loss: 0.03436091098228667, Z Momentum Loss: 0.03771405441530805, Inlet Boundary Loss: 55.18374557268961, Outlet Boundary Loss: 4.175872347485797e-06, Other Boundary Loss: 3.919058507769526, Heat Loss: 0.31136360902222127 Inlet Temperature Boundary Loss: 0.04151432763509049 Surface Temperature Boundary Loss: 0.0001857225954375212 Total Loss: 55.861857579520304
Divergence Loss: 2.325748114429458, X Momentum Loss: 0.00999516978133354, Y Momentum Loss: 0.03595016181698407, Z Momentum Loss: 0.040944531476759576, Inlet Boundary Loss: 55.181737775683516, Outlet Boundary Loss: 4.138790276689135e-06, Other Boundary Loss: 3.9150546900932985, Heat Loss: 0.2958200071788829 Inlet Temperature Boundary Loss: 0.04265388472463224 Surface Temperature Boundary Loss: 0.0001831242746855628 Total Loss: 55.857533622590566
Divergence Loss: 2.3158672609724946, X Momentum Loss: 0.009658034083281504, Y Momentum Loss: 0.038630307398583134, Z Momentum Loss: 0.04394710193944946, Inlet Boundary Loss: 55.183363187696365, Outlet Boundary Loss: 4.072919168590526e-06, Other Boundary Loss: 3.900078597090481, Heat Loss: 0.27300192095388365 Inlet Temperature Boundary Loss: 0.04418156647233178 Surface Temperature Boundary Loss: 0.00018131637589209837 Total Loss: 55.85477362093018
